time,USTEC_close,US2000_close
2026-01-05 08:02:00+00:00,20026.97823,2203.46967
2026-01-05 08:03:00+00:00,20028.08847,2203.60902
2026-01-05 08:04:00+00:00,20029.17694,2203.74493
2026-01-05 08:05:00+00:00,20030.24197,2203.87716
2026-01-05 08:06:00+00:00,20031.2819,2204.00552
2026-01-05 08:07:00+00:00,20032.29511,2204.1298
2026-01-05 08:08:00+00:00,20033.28002,2204.24982
2026-01-05 08:09:00+00:00,20034.23511,2204.36537
2026-01-05 08:10:00+00:00,20035.15891,2204.47629
2026-01-05 08:11:00+00:00,20036.04997,2204.5824
2026-01-05 08:12:00+00:00,20036.90693,2204.68354
2026-01-05 08:13:00+00:00,20037.72846,2204.77955
2026-01-05 08:14:00+00:00,20038.51329,2204.87027
2026-01-05 08:15:00+00:00,20039.26021,2204.95558
2026-01-05 08:16:00+00:00,20039.96809,2205.03533
2026-01-05 08:17:00+00:00,20040.63583,2205.10941
2026-01-05 08:18:00+00:00,20041.26241,2205.1777
2026-01-05 08:19:00+00:00,20041.84688,2205.24009
2026-01-05 08:20:00+00:00,20042.38836,2205.2965
2026-01-05 08:21:00+00:00,20044.98686,2205.34683
2026-01-05 08:22:00+00:00,20047.54079,2205.39102
2026-01-05 08:23:00+00:00,20050.04949,2205.42899
2026-01-05 08:24:00+00:00,20052.51234,2205.46068
2026-01-05 08:25:00+00:00,20054.92882,2205.48607
2026-01-05 08:26:00+00:00,20057.29846,2205.50509
2026-01-05 08:27:00+00:00,20059.62089,2205.51774
2026-01-05 08:28:00+00:00,20061.89579,2205.524
2026-01-05 08:29:00+00:00,20064.12294,2205.52386
2026-01-05 08:30:00+00:00,20066.30219,2205.51732
2026-01-05 08:31:00+00:00,20068.43345,2205.5044
2026-01-05 08:32:00+00:00,20070.51673,2205.48513
2026-01-05 08:33:00+00:00,20072.5521,2205.45955
2026-01-05 08:34:00+00:00,20074.53972,2205.42769
2026-01-05 08:35:00+00:00,20076.47981,2205.38961
2026-01-05 08:36:00+00:00,20078.37267,2205.34538
2026-01-05 08:37:00+00:00,20080.2187,2205.29508
2026-01-05 08:38:00+00:00,20082.01834,2205.23879
2026-01-05 08:39:00+00:00,20083.77213,2205.17661
2026-01-05 08:40:00+00:00,20085.48066,2205.10863
2026-01-05 08:41:00+00:00,20087.14462,2205.03498
2026-01-05 08:42:00+00:00,20088.76475,2204.95577
2026-01-05 08:43:00+00:00,20090.34187,2204.87114
2026-01-05 08:44:00+00:00,20091.87686,2204.78122
2026-01-05 08:45:00+00:00,20093.37068,2204.68618
2026-01-05 08:46:00+00:00,20094.82434,2204.58615
2026-01-05 08:47:00+00:00,20096.23893,2204.48131
2026-01-05 08:48:00+00:00,20097.6156,2204.37184
2026-01-05 08:49:00+00:00,20098.95555,2204.2579
2026-01-05 08:50:00+00:00,20100.26005,2204.13969
2026-01-05 08:51:00+00:00,20101.53041,2204.0174
2026-01-05 08:52:00+00:00,20102.76802,2203.89123
2026-01-05 08:53:00+00:00,20103.97431,2203.76139
2026-01-05 08:54:00+00:00,20105.15074,2203.6281
2026-01-05 08:55:00+00:00,20106.29886,2203.49156
2026-01-05 08:56:00+00:00,20107.42023,2203.352
2026-01-05 08:57:00+00:00,20108.51647,2203.20965
2026-01-05 08:58:00+00:00,20109.58923,2203.06474
2026-01-05 08:59:00+00:00,20110.64021,2202.91752
2026-01-05 09:00:00+00:00,20111.67113,2202.76821
2026-01-05 09:01:00+00:00,20112.68375,2202.61707
2026-01-05 09:02:00+00:00,20113.67986,2202.46433
2026-01-05 09:03:00+00:00,20114.66128,2202.31026
2026-01-05 09:04:00+00:00,20115.62985,2202.15509
2026-01-05 09:05:00+00:00,20116.58742,2201.99909
2026-01-05 09:06:00+00:00,20117.53587,2201.84251
2026-01-05 09:07:00+00:00,20118.47709,2201.68559
2026-01-05 09:08:00+00:00,20119.41299,2201.52861
2026-01-05 09:09:00+00:00,20120.34548,2201.37181
2026-01-05 09:10:00+00:00,20121.27648,2201.21545
2026-01-05 09:11:00+00:00,20122.2079,2201.05979
2026-01-05 09:12:00+00:00,20123.14166,2200.90508
2026-01-05 09:13:00+00:00,20124.07968,2200.75156
2026-01-05 09:14:00+00:00,20125.02387,2200.5995
2026-01-05 09:15:00+00:00,20125.97613,2200.44914
2026-01-05 09:16:00+00:00,20126.93833,2200.30073
2026-01-05 09:17:00+00:00,20127.91236,2200.1545
2026-01-05 09:18:00+00:00,20128.90005,2200.01069
2026-01-05 09:19:00+00:00,20129.90325,2199.86955
2026-01-05 09:20:00+00:00,20130.92375,2199.7313
2026-01-05 09:21:00+00:00,20131.96333,2199.59617
2026-01-05 09:22:00+00:00,20133.02374,2199.46437
2026-01-05 09:23:00+00:00,20134.10668,2199.33613
2026-01-05 09:24:00+00:00,20135.21384,2199.21166
2026-01-05 09:25:00+00:00,20136.34685,2199.09115
2026-01-05 09:26:00+00:00,20137.50731,2198.97481
2026-01-05 09:27:00+00:00,20138.69677,2198.86282
2026-01-05 09:28:00+00:00,20139.91674,2198.75538
2026-01-05 09:29:00+00:00,20141.16868,2198.65265
2026-01-05 09:30:00+00:00,20142.45398,2198.55481
2026-01-05 09:31:00+00:00,20143.77401,2198.46201
2026-01-05 09:32:00+00:00,20145.13005,2198.37442
2026-01-05 09:33:00+00:00,20146.52336,2198.29217
2026-01-05 09:34:00+00:00,20147.95511,2198.21541
2026-01-05 09:35:00+00:00,20149.42641,2198.14425
2026-01-05 09:36:00+00:00,20150.93833,2198.07882
2026-01-05 09:37:00+00:00,20152.49185,2198.01923
2026-01-05 09:38:00+00:00,20154.0879,2197.96558
2026-01-05 09:39:00+00:00,20155.72733,2197.91796
2026-01-05 09:40:00+00:00,20157.41093,2197.87645
2026-01-05 09:41:00+00:00,20159.13941,2197.84112
2026-01-05 09:42:00+00:00,20160.91342,2197.81203
2026-01-05 09:43:00+00:00,20162.73353,2197.78923
2026-01-05 09:44:00+00:00,20164.60024,2197.77277
2026-01-05 09:45:00+00:00,20166.51396,2197.76267
2026-01-05 09:46:00+00:00,20168.47505,2197.75896
2026-01-05 09:47:00+00:00,20170.48378,2197.76165
2026-01-05 09:48:00+00:00,20172.54034,2197.77074
2026-01-05 09:49:00+00:00,20174.64485,2197.78621
2026-01-05 09:50:00+00:00,20176.79735,2197.80806
2026-01-05 09:51:00+00:00,20178.99781,2197.83624
2026-01-05 09:52:00+00:00,20181.24612,2197.87072
2026-01-05 09:53:00+00:00,20183.54209,2197.91145
2026-01-05 09:54:00+00:00,20185.88546,2197.95836
2026-01-05 09:55:00+00:00,20188.27588,2198.01139
2026-01-05 09:56:00+00:00,20190.71294,2198.07046
2026-01-05 09:57:00+00:00,20193.19615,2198.13548
2026-01-05 09:58:00+00:00,20195.72495,2198.20634
2026-01-05 09:59:00+00:00,20198.29869,2198.28295
2026-01-05 10:00:00+00:00,20200.91668,2198.36517
2026-01-05 10:01:00+00:00,20203.57813,2198.45289
2026-01-05 10:02:00+00:00,20206.2822,2198.54597
2026-01-05 10:03:00+00:00,20209.02796,2198.64427
2026-01-05 10:04:00+00:00,20211.81443,2198.74763
2026-01-05 10:05:00+00:00,20214.64056,2198.85589
2026-01-05 10:06:00+00:00,20217.50525,2198.96888
2026-01-05 10:07:00+00:00,20220.40731,2199.08643
2026-01-05 10:08:00+00:00,20223.34552,2199.20836
2026-01-05 10:09:00+00:00,20226.31858,2199.33447
2026-01-05 10:10:00+00:00,20229.32514,2199.46457
2026-01-05 10:11:00+00:00,20232.36381,2199.59845
2026-01-05 10:12:00+00:00,20235.43313,2199.73591
2026-01-05 10:13:00+00:00,20238.53159,2199.87673
2026-01-05 10:14:00+00:00,20241.65766,2200.02069
2026-01-05 10:15:00+00:00,20244.80974,2200.16756
2026-01-05 10:16:00+00:00,20247.9862,2200.31711
2026-01-05 10:17:00+00:00,20251.18535,2200.46911
2026-01-05 10:18:00+00:00,20254.4055,2200.62333
2026-01-05 10:19:00+00:00,20257.64491,2200.77951
2026-01-05 10:20:00+00:00,20258.80095,2200.93742
2026-01-05 10:21:00+00:00,20258.40034,2201.0968
2026-01-05 10:22:00+00:00,20258.01357,2201.25741
2026-01-05 10:23:00+00:00,20257.63882,2201.41899
2026-01-05 10:24:00+00:00,20257.27419,2201.58129
2026-01-05 10:25:00+00:00,20256.91781,2201.74406
2026-01-05 10:26:00+00:00,20256.56779,2201.90703
2026-01-05 10:27:00+00:00,20256.22221,2202.06996
2026-01-05 10:28:00+00:00,20255.87916,2202.23259
2026-01-05 10:29:00+00:00,20255.53672,2202.39466
2026-01-05 10:30:00+00:00,20255.19297,2202.55592
2026-01-05 10:31:00+00:00,20254.846,2202.71611
2026-01-05 10:32:00+00:00,20254.49389,2202.87499
2026-01-05 10:33:00+00:00,20254.13474,2203.0323
2026-01-05 10:34:00+00:00,20253.76665,2203.18779
2026-01-05 10:35:00+00:00,20253.38775,2203.34123
2026-01-05 10:36:00+00:00,20252.99618,2203.49238
2026-01-05 10:37:00+00:00,20252.59008,2203.64098
2026-01-05 10:38:00+00:00,20252.16766,2203.78682
2026-01-05 10:39:00+00:00,20251.72711,2203.92967
2026-01-05 10:40:00+00:00,20251.26668,2204.06929
2026-01-05 10:41:00+00:00,20250.78462,2204.20547
2026-01-05 10:42:00+00:00,20250.27925,2204.33801
2026-01-05 10:43:00+00:00,20249.74891,2204.46668
2026-01-05 10:44:00+00:00,20249.19198,2204.5913
2026-01-05 10:45:00+00:00,20248.60687,2204.71166
2026-01-05 10:46:00+00:00,20247.99207,2204.82758
2026-01-05 10:47:00+00:00,20247.34608,2204.93887
2026-01-05 10:48:00+00:00,20246.66748,2205.04537
2026-01-05 10:49:00+00:00,20245.95487,2205.14691
2026-01-05 10:50:00+00:00,20245.20694,2205.24333
2026-01-05 10:51:00+00:00,20244.42241,2205.33448
2026-01-05 10:52:00+00:00,20243.60007,2205.42022
2026-01-05 10:53:00+00:00,20242.73877,2205.50042
2026-01-05 10:54:00+00:00,20241.83742,2205.57496
2026-01-05 10:55:00+00:00,20240.89499,2205.64371
2026-01-05 10:56:00+00:00,20239.91052,2205.70658
2026-01-05 10:57:00+00:00,20238.88312,2205.76347
2026-01-05 10:58:00+00:00,20237.81197,2205.81429
2026-01-05 10:59:00+00:00,20236.69632,2205.85896
2026-01-05 11:00:00+00:00,20235.53547,2205.89743
2026-01-05 11:01:00+00:00,20234.32883,2205.92963
2026-01-05 11:02:00+00:00,20233.07584,2205.95552
2026-01-05 11:03:00+00:00,20231.77606,2205.97505
2026-01-05 11:04:00+00:00,20230.42909,2205.98821
2026-01-05 11:05:00+00:00,20229.03463,2205.99497
2026-01-05 11:06:00+00:00,20227.59242,2205.99534
2026-01-05 11:07:00+00:00,20226.10232,2205.98931
2026-01-05 11:08:00+00:00,20224.56424,2205.9769
2026-01-05 11:09:00+00:00,20222.97817,2205.95814
2026-01-05 11:10:00+00:00,20221.34418,2205.93305
2026-01-05 11:11:00+00:00,20219.66242,2205.90169
2026-01-05 11:12:00+00:00,20217.93312,2205.86411
2026-01-05 11:13:00+00:00,20216.15657,2205.82037
2026-01-05 11:14:00+00:00,20214.33314,2205.77055
2026-01-05 11:15:00+00:00,20212.46329,2205.71473
2026-01-05 11:16:00+00:00,20210.54754,2205.65301
2026-01-05 11:17:00+00:00,20208.58649,2205.58549
2026-01-05 11:18:00+00:00,20206.5808,2205.51229
2026-01-05 11:19:00+00:00,20204.53123,2205.43352
2026-01-05 11:20:00+00:00,20202.43857,2205.34931
2026-01-05 11:21:00+00:00,20200.30371,2205.25981
2026-01-05 11:22:00+00:00,20198.12761,2205.16517
2026-01-05 11:23:00+00:00,20195.91126,2205.06553
2026-01-05 11:24:00+00:00,20193.65576,2204.96107
2026-01-05 11:25:00+00:00,20191.36223,2204.85196
2026-01-05 11:26:00+00:00,20189.03189,2204.73837
2026-01-05 11:27:00+00:00,20186.666,2204.62049
2026-01-05 11:28:00+00:00,20184.26586,2204.49852
2026-01-05 11:29:00+00:00,20181.83286,2204.37266
2026-01-05 11:30:00+00:00,20179.36842,2204.2431
2026-01-05 11:31:00+00:00,20176.87401,2204.11007
2026-01-05 11:32:00+00:00,20174.35116,2203.97378
2026-01-05 11:33:00+00:00,20171.80144,2203.83446
2026-01-05 11:34:00+00:00,20169.22645,2203.69232
2026-01-05 11:35:00+00:00,20166.62785,2203.54761
2026-01-05 11:36:00+00:00,20164.00733,2203.40056
2026-01-05 11:37:00+00:00,20161.36662,2203.25141
2026-01-05 11:38:00+00:00,20158.70746,2203.1004
2026-01-05 11:39:00+00:00,20156.03166,2202.94779
2026-01-05 11:40:00+00:00,20153.34101,2202.79381
2026-01-05 11:41:00+00:00,20150.63736,2202.63872
2026-01-05 11:42:00+00:00,20147.92257,2202.48278
2026-01-05 11:43:00+00:00,20145.19851,2202.32623
2026-01-05 11:44:00+00:00,20142.46708,2202.16933
2026-01-05 11:45:00+00:00,20139.73016,2202.01235
2026-01-05 11:46:00+00:00,20136.98969,2201.85552
2026-01-05 11:47:00+00:00,20134.24756,2201.69912
2026-01-05 11:48:00+00:00,20131.50571,2201.54339
2026-01-05 11:49:00+00:00,20128.76605,2201.3886
2026-01-05 11:50:00+00:00,20126.0305,2201.23498
2026-01-05 11:51:00+00:00,20123.30096,2201.08279
2026-01-05 11:52:00+00:00,20120.57933,2200.93229
2026-01-05 11:53:00+00:00,20117.86751,2200.78371
2026-01-05 11:54:00+00:00,20115.16736,2200.63729
2026-01-05 11:55:00+00:00,20112.48073,2200.49329
2026-01-05 11:56:00+00:00,20109.80946,2200.35193
2026-01-05 11:57:00+00:00,20107.15535,2200.21344
2026-01-05 11:58:00+00:00,20104.52018,2200.07805
2026-01-05 11:59:00+00:00,20101.9057,2199.94598
2026-01-05 12:00:00+00:00,20099.31362,2199.81745
2026-01-05 12:01:00+00:00,20096.74562,2199.69267
2026-01-05 12:02:00+00:00,20094.20335,2199.57184
2026-01-05 12:03:00+00:00,20091.6884,2199.45515
2026-01-05 12:04:00+00:00,20089.20233,2199.34282
2026-01-05 12:05:00+00:00,20086.74664,2199.235
2026-01-05 12:06:00+00:00,20084.32281,2199.13189
2026-01-05 12:07:00+00:00,20081.93224,2199.03365
2026-01-05 12:08:00+00:00,20079.57629,2198.94045
2026-01-05 12:09:00+00:00,20077.25625,2198.85244
2026-01-05 12:10:00+00:00,20074.97338,2198.76976
2026-01-05 12:11:00+00:00,20072.72886,2198.69255
2026-01-05 12:12:00+00:00,20070.5238,2198.62095
2026-01-05 12:13:00+00:00,20068.35928,2198.55506
2026-01-05 12:14:00+00:00,20066.23629,2198.495
2026-01-05 12:15:00+00:00,20064.15575,2198.44087
2026-01-05 12:16:00+00:00,20062.11853,2198.39277
2026-01-05 12:17:00+00:00,20060.12542,2198.35077
2026-01-05 12:18:00+00:00,20058.17713,2198.31494
2026-01-05 12:19:00+00:00,20056.27433,2198.28535
2026-01-05 12:20:00+00:00,20054.41758,2198.26205
2026-01-05 12:21:00+00:00,20052.60739,2198.24508
2026-01-05 12:22:00+00:00,20050.84419,2198.23448
2026-01-05 12:23:00+00:00,20049.12833,2198.23026
2026-01-05 12:24:00+00:00,20047.46009,2198.23244
2026-01-05 12:25:00+00:00,20045.83967,2198.24102
2026-01-05 12:26:00+00:00,20044.26719,2198.25599
2026-01-05 12:27:00+00:00,20042.7427,2198.27732
2026-01-05 12:28:00+00:00,20041.26618,2198.305
2026-01-05 12:29:00+00:00,20039.83752,2198.33898
2026-01-05 12:30:00+00:00,20038.45654,2198.37922
2026-01-05 12:31:00+00:00,20037.12297,2198.42564
2026-01-05 12:32:00+00:00,20035.83649,2198.47819
2026-01-05 12:33:00+00:00,20034.59669,2198.53678
2026-01-05 12:34:00+00:00,20033.40307,2198.60132
2026-01-05 12:35:00+00:00,20032.2551,2198.67173
2026-01-05 12:36:00+00:00,20031.15212,2198.74788
2026-01-05 12:37:00+00:00,20030.09345,2198.82966
2026-01-05 12:38:00+00:00,20029.0783,2198.91695
2026-01-05 12:39:00+00:00,20028.10584,2199.00961
2026-01-05 12:40:00+00:00,20027.17514,2199.10749
2026-01-05 12:41:00+00:00,20026.28524,2199.21045
2026-01-05 12:42:00+00:00,20025.43509,2199.31833
2026-01-05 12:43:00+00:00,20024.62358,2199.43095
2026-01-05 12:44:00+00:00,20023.84955,2199.54815
2026-01-05 12:45:00+00:00,20023.11176,2199.66973
2026-01-05 12:46:00+00:00,20022.40892,2199.79552
2026-01-05 12:47:00+00:00,20021.7397,2199.92531
2026-01-05 12:48:00+00:00,20021.10269,2200.0589
2026-01-05 12:49:00+00:00,20020.49646,2200.19608
2026-01-05 12:50:00+00:00,20019.91949,2200.33664
2026-01-05 12:51:00+00:00,20019.37025,2200.48035
2026-01-05 12:52:00+00:00,20018.84715,2200.627
2026-01-05 12:53:00+00:00,20018.34856,2200.77635
2026-01-05 12:54:00+00:00,20017.8728,2200.92816
2026-01-05 12:55:00+00:00,20017.41818,2201.08221
2026-01-05 12:56:00+00:00,20016.98295,2201.23825
2026-01-05 12:57:00+00:00,20016.56533,2201.39602
2026-01-05 12:58:00+00:00,20016.16354,2201.5553
2026-01-05 12:59:00+00:00,20015.77574,2201.71582
2026-01-05 13:00:00+00:00,20016.97242,2201.87733
2026-01-05 13:01:00+00:00,20018.17939,2202.03959
2026-01-05 13:02:00+00:00,20019.39475,2202.20232
2026-01-05 13:03:00+00:00,20020.61662,2202.36529
2026-01-05 13:04:00+00:00,20021.84308,2202.52824
2026-01-05 13:05:00+00:00,20023.07222,2202.6909
2026-01-05 13:06:00+00:00,20024.30213,2202.85302
2026-01-05 13:07:00+00:00,20025.53089,2203.01435
2026-01-05 13:08:00+00:00,20026.75657,2203.17464
2026-01-05 13:09:00+00:00,20027.97727,2203.33363
2026-01-05 13:10:00+00:00,20029.19107,2203.49107
2026-01-05 13:11:00+00:00,20030.39609,2203.64672
2026-01-05 13:12:00+00:00,20031.59045,2203.80033
2026-01-05 13:13:00+00:00,20032.77228,2203.95167
2026-01-05 13:14:00+00:00,20033.93974,2204.10049
2026-01-05 13:15:00+00:00,20035.09101,2204.24655
2026-01-05 13:16:00+00:00,20036.22429,2204.38964
2026-01-05 13:17:00+00:00,20037.33783,2204.52953
2026-01-05 13:18:00+00:00,20038.42989,2204.666
2026-01-05 13:19:00+00:00,20039.49877,2204.79883
2026-01-05 13:20:00+00:00,20040.5428,2204.92782
2026-01-05 13:21:00+00:00,20041.56037,2205.05277
2026-01-05 13:22:00+00:00,20042.54989,2205.17347
2026-01-05 13:23:00+00:00,20043.50984,2205.28975
2026-01-05 13:24:00+00:00,20044.43871,2205.40142
2026-01-05 13:25:00+00:00,20045.33508,2205.50831
2026-01-05 13:26:00+00:00,20046.19756,2205.61025
2026-01-05 13:27:00+00:00,20047.02482,2205.70708
2026-01-05 13:28:00+00:00,20047.81558,2205.79866
2026-01-05 13:29:00+00:00,20048.56862,2205.88484
2026-01-05 13:30:00+00:00,20049.28278,2205.96548
2026-01-05 13:31:00+00:00,20049.95699,2206.04047
2026-01-05 13:32:00+00:00,20050.59019,2206.10969
2026-01-05 13:33:00+00:00,20051.18143,2206.17303
2026-01-05 13:34:00+00:00,20051.72981,2206.2304
2026-01-05 13:35:00+00:00,20052.2345,2206.2817
2026-01-05 13:36:00+00:00,20052.69474,2206.32687
2026-01-05 13:37:00+00:00,20053.10985,2206.36584
2026-01-05 13:38:00+00:00,20053.4792,2206.39854
2026-01-05 13:39:00+00:00,20053.80225,2206.42493
2026-01-05 13:40:00+00:00,20054.07854,2206.44497
2026-01-05 13:41:00+00:00,20054.30766,2206.45863
2026-01-05 13:42:00+00:00,20054.48932,2206.46591
2026-01-05 13:43:00+00:00,20054.62325,2206.46679
2026-01-05 13:44:00+00:00,20054.70929,2206.46127
2026-01-05 13:45:00+00:00,20054.74736,2206.44936
2026-01-05 13:46:00+00:00,20054.73743,2206.4311
2026-01-05 13:47:00+00:00,20054.67959,2206.40652
2026-01-05 13:48:00+00:00,20054.57395,2206.37566
2026-01-05 13:49:00+00:00,20054.42075,2206.33857
2026-01-05 13:50:00+00:00,20054.22028,2206.29531
2026-01-05 13:51:00+00:00,20053.97289,2206.24598
2026-01-05 13:52:00+00:00,20053.67905,2206.19063
2026-01-05 13:53:00+00:00,20053.33926,2206.12938
2026-01-05 13:54:00+00:00,20052.95412,2206.06232
2026-01-05 13:55:00+00:00,20052.52429,2205.98956
2026-01-05 13:56:00+00:00,20052.0505,2205.91123
2026-01-05 13:57:00+00:00,20051.53357,2205.82745
2026-01-05 13:58:00+00:00,20050.97437,2205.73837
2026-01-05 13:59:00+00:00,20050.37384,2205.64413
2026-01-05 14:00:00+00:00,20049.73299,2205.54489
2026-01-05 14:01:00+00:00,20049.05289,2205.4408
2026-01-05 14:02:00+00:00,20048.33468,2205.33205
2026-01-05 14:03:00+00:00,20047.57955,2205.21882
2026-01-05 14:04:00+00:00,20046.78876,2205.10127
2026-01-05 14:05:00+00:00,20045.96363,2204.97962
2026-01-05 14:06:00+00:00,20045.10553,2204.85406
2026-01-05 14:07:00+00:00,20044.21586,2204.72479
2026-01-05 14:08:00+00:00,20043.29611,2204.59203
2026-01-05 14:09:00+00:00,20042.3478,2204.45599
2026-01-05 14:10:00+00:00,20041.37248,2204.3169
2026-01-05 14:11:00+00:00,20040.37177,2204.17498
2026-01-05 14:12:00+00:00,20039.34732,2204.03046
2026-01-05 14:13:00+00:00,20038.30081,2203.88359
2026-01-05 14:14:00+00:00,20037.23397,2203.7346
2026-01-05 14:15:00+00:00,20036.14854,2203.58373
2026-01-05 14:16:00+00:00,20035.04632,2203.43123
2026-01-05 14:17:00+00:00,20033.92912,2203.27735
2026-01-05 14:18:00+00:00,20032.79877,2203.12234
2026-01-05 14:19:00+00:00,20031.65712,2202.96646
2026-01-05 14:20:00+00:00,20030.50606,2202.80995
2026-01-05 14:21:00+00:00,20029.34747,2202.65307
2026-01-05 14:22:00+00:00,20028.18325,2202.49608
2026-01-05 14:23:00+00:00,20027.01531,2202.33924
2026-01-05 14:24:00+00:00,20025.84558,2202.18279
2026-01-05 14:25:00+00:00,20024.67596,2202.027
2026-01-05 14:26:00+00:00,20023.50838,2201.87212
2026-01-05 14:27:00+00:00,20022.34476,2201.7184
2026-01-05 14:28:00+00:00,20021.18699,2201.56609
2026-01-05 14:29:00+00:00,20020.037,2201.41544
2026-01-05 14:30:00+00:00,20018.89665,2201.2667
2026-01-05 14:31:00+00:00,20017.76783,2201.12011
2026-01-05 14:32:00+00:00,20016.65239,2200.9759
2026-01-05 14:33:00+00:00,20015.55215,2200.83432
2026-01-05 14:34:00+00:00,20014.46894,2200.6956
2026-01-05 14:35:00+00:00,20013.40452,2200.55995
2026-01-05 14:36:00+00:00,20012.36065,2200.42761
2026-01-05 14:37:00+00:00,20011.33905,2200.29879
2026-01-05 14:38:00+00:00,20010.34141,2200.1737
2026-01-05 14:39:00+00:00,20009.36935,2200.05255
2026-01-05 14:40:00+00:00,20008.4245,2199.93553
2026-01-05 14:41:00+00:00,20007.5084,2199.82284
2026-01-05 14:42:00+00:00,20006.62257,2199.71466
2026-01-05 14:43:00+00:00,20005.76847,2199.61116
2026-01-05 14:44:00+00:00,20004.94753,2199.51253
2026-01-05 14:45:00+00:00,20004.1611,2199.41892
2026-01-05 14:46:00+00:00,20003.41049,2199.33049
2026-01-05 14:47:00+00:00,20002.69694,2199.24738
2026-01-05 14:48:00+00:00,20002.02164,2199.16974
2026-01-05 14:49:00+00:00,20001.38574,2199.09768
2026-01-05 14:50:00+00:00,20000.79028,2199.03133
2026-01-05 14:51:00+00:00,20000.23627,2198.97081
2026-01-05 14:52:00+00:00,19999.72464,2198.9162
2026-01-05 14:53:00+00:00,19999.25627,2198.86762
2026-01-05 14:54:00+00:00,19998.83195,2198.82512
2026-01-05 14:55:00+00:00,19998.45239,2198.7888
2026-01-05 14:56:00+00:00,19998.11827,2198.75872
2026-01-05 14:57:00+00:00,19997.83017,2198.73491
2026-01-05 14:58:00+00:00,19997.58858,2198.71744
2026-01-05 14:59:00+00:00,19997.39395,2198.70633
2026-01-05 15:00:00+00:00,19997.24663,2198.7016
2026-01-05 15:01:00+00:00,19994.36211,2198.70327
2026-01-05 15:02:00+00:00,19991.52539,2198.71134
2026-01-05 15:03:00+00:00,19988.73661,2198.7258
2026-01-05 15:04:00+00:00,19985.99582,2198.74663
2026-01-05 15:05:00+00:00,19983.303,2198.77381
2026-01-05 15:06:00+00:00,19980.65805,2198.80729
2026-01-05 15:07:00+00:00,19978.06079,2198.84702
2026-01-05 15:08:00+00:00,19975.51098,2198.89296
2026-01-05 15:09:00+00:00,19973.00828,2198.94502
2026-01-05 15:10:00+00:00,19970.55229,2199.00313
2026-01-05 15:11:00+00:00,19968.14254,2199.06721
2026-01-05 15:12:00+00:00,19965.77847,2199.13715
2026-01-05 15:13:00+00:00,19963.45945,2199.21284
2026-01-05 15:14:00+00:00,19961.18479,2199.29418
2026-01-05 15:15:00+00:00,19958.95372,2199.38104
2026-01-05 15:16:00+00:00,19956.76541,2199.47327
2026-01-05 15:17:00+00:00,19954.61894,2199.57075
2026-01-05 15:18:00+00:00,19952.51335,2199.67331
2026-01-05 15:19:00+00:00,19950.44759,2199.7808
2026-01-05 15:20:00+00:00,19948.42056,2199.89305
2026-01-05 15:21:00+00:00,19946.4311,2200.00989
2026-01-05 15:22:00+00:00,19944.47799,2200.13113
2026-01-05 15:23:00+00:00,19942.55993,2200.25659
2026-01-05 15:24:00+00:00,19940.6756,2200.38607
2026-01-05 15:25:00+00:00,19938.8236,2200.51936
2026-01-05 15:26:00+00:00,19937.00249,2200.65627
2026-01-05 15:27:00+00:00,19935.21076,2200.79656
2026-01-05 15:28:00+00:00,19933.44689,2200.94004
2026-01-05 15:29:00+00:00,19931.70929,2201.08646
2026-01-05 15:30:00+00:00,19929.99632,2201.2356
2026-01-05 15:31:00+00:00,19928.30632,2201.38723
2026-01-05 15:32:00+00:00,19926.6376,2201.54111
2026-01-05 15:33:00+00:00,19924.9884,2201.69699
2026-01-05 15:34:00+00:00,19923.35697,2201.85464
2026-01-05 15:35:00+00:00,19921.7415,2202.0138
2026-01-05 15:36:00+00:00,19920.14017,2202.17423
2026-01-05 15:37:00+00:00,19918.55114,2202.33568
2026-01-05 15:38:00+00:00,19916.97254,2202.49788
2026-01-05 15:39:00+00:00,19915.4025,2202.66059
2026-01-05 15:40:00+00:00,19913.83911,2202.82355
2026-01-05 15:41:00+00:00,19912.28046,2202.98651
2026-01-05 15:42:00+00:00,19910.72465,2203.1492
2026-01-05 15:43:00+00:00,19909.16976,2203.31138
2026-01-05 15:44:00+00:00,19907.61387,2203.47278
2026-01-05 15:45:00+00:00,19906.05506,2203.63316
2026-01-05 15:46:00+00:00,19904.49141,2203.79226
2026-01-05 15:47:00+00:00,19902.92102,2203.94984
2026-01-05 15:48:00+00:00,19901.342,2204.10564
2026-01-05 15:49:00+00:00,19899.75247,2204.25942
2026-01-05 15:50:00+00:00,19898.15055,2204.41094
2026-01-05 15:51:00+00:00,19896.53441,2204.55997
2026-01-05 15:52:00+00:00,19894.90223,2204.70627
2026-01-05 15:53:00+00:00,19893.2522,2204.8496
2026-01-05 15:54:00+00:00,19891.58257,2204.98975
2026-01-05 15:55:00+00:00,19889.89159,2205.1265
2026-01-05 15:56:00+00:00,19888.17756,2205.25963
2026-01-05 15:57:00+00:00,19886.43882,2205.38893
2026-01-05 15:58:00+00:00,19884.67375,2205.51421
2026-01-05 15:59:00+00:00,19882.88075,2205.63526
2026-01-05 16:00:00+00:00,19881.05829,2205.7519
2026-01-05 16:01:00+00:00,19879.20489,2205.86394
2026-01-05 16:02:00+00:00,19877.31909,2205.97122
2026-01-05 16:03:00+00:00,19875.39951,2206.07356
